t Grid_power Battery_power Battery_SOC Load_power 
2.1305555555555555 5.0573782041162465 -0.06563851209724042 0.8632842184984202 -4.9917396920190065 
2.13125 5.085083738765895 -0.040178474317690484 0.8633060980024525 -5.044905264448205 
2.1319444444444446 5.112686916615026 -0.014390680677874225 0.8633194908272251 -5.098296235937151 
2.1326388888888888 5.140291942063667 0.011514939697896518 0.8633242877207844 -5.151806881761563 
2.1333333333333333 5.1678018105720485 0.03752889616150935 0.8633204494075518 -5.205330706733558 
2.134027777777778 5.195051112697818 0.06370952462950492 0.863307939775498 -5.258760637327322 
2.1347222222222224 5.222130716114571 0.08985849880512643 0.8632867032672883 -5.311989214919698 
2.1354166666666665 5.248872207268406 0.11603658254434489 0.8632567504343532 -5.364908789812751 
2.136111111111111 5.2752392343915435 0.14217248131146565 0.8632180715735052 -5.417411715703009 
2.1368055555555556 5.301274979225302 0.16811556503538713 0.8631706807464014 -5.469390544260689 
2.1375 5.326723955546394 0.19401426393795318 0.8631146422247228 -5.520738219484348 
2.1381944444444443 5.3517328063081555 0.2196154651854656 0.8630499708034101 -5.571348271493621 
2.138888888888889 5.376167994844101 0.24494701458286167 0.8629767656483484 -5.621115009426963 
2.1395833333333334 5.399964789888272 0.2699689232210638 0.8628951166434874 -5.6699337131093355 
2.140277777777778 5.423193177285016 0.2945076458755366 0.8628051270024137 -5.717700823160553 
2.140972222222222 5.445618160356508 0.31869596885782675 0.8627069577871219 -5.764314129214335 
2.1416666666666666 5.4674458397189865 0.34222711620455215 0.8626007257975027 -5.8096729559235385 
2.142361111111111 5.488387585681299 0.3652907607486364 0.8624866500921011 -5.853678346429936 
2.1430555555555557 5.5086697843402455 0.38756345864139463 0.862364886505185 -5.89623324298164 
2.14375 5.528018966100721 0.4092236982844164 0.8622356986856379 -5.937242664385137 
2.1444444444444444 5.546671241652193 0.4299426383340615 0.8620992907862097 -5.976613879986255 
2.145138888888889 5.564312058727555 0.44994452115093236 0.8619559765734317 -6.014256579878488 
2.1458333333333335 5.581196455199904 0.4688865858438729 0.8618059950663814 -6.050083041043776 
2.1465277777777776 5.597122023788669 0.48688626535101304 0.8616496995377667 -6.084008289139683 
2.147222222222222 5.6121557962778725 0.503794459373933 0.8614874041159831 -6.115950255651805 
2.1479166666666667 5.626354877400956 0.519475052738672 0.8613194726295251 -6.145829930139628 
2.1486111111111112 5.639482131873804 0.534089375438655 0.8611463142786121 -6.1735715073124595 
2.1493055555555554 5.651734044915095 0.5473684837658485 0.8609682844867993 -6.199102528680943 
2.15 5.663090568684997 0.5592634498525377 0.8607858283255441 -6.222354018537535 
2.1506944444444445 5.673434393972541 0.5698262200591552 0.8605994071755931 -6.243260614031696 
2.151388888888889 5.68278820685263 0.5789724822606047 0.86040946510224 -6.261760689113235 
2.152083333333333 5.6912010496983445 0.5865954224306806 0.8602164742748198 -6.277796472129025 
2.1527777777777777 5.698653994668099 0.5926601622009536 0.8600209424673428 -6.291314156869053 
2.1534722222222222 5.705157625126658 0.5971063817419395 0.8598233890799426 -6.302264006868597 
2.154166666666667 5.710669202861369 0.5999312499238273 0.859624353619362 -6.310600452785196 
2.154861111111111 5.715166104374524 0.6011160783068623 0.8594243765360541 -6.316282182681387 
2.1555555555555554 5.718612374971771 0.6006598500835238 0.8592240045099518 -6.319272225055295 
2.15625 5.721035449882456 0.5985025745920136 0.859023784559924 -6.31953802447447 
2.1569444444444446 5.722419958105911 0.5946315515750511 0.8588242837017268 -6.3170515096809625 
2.157638888888889 5.722717336851814 0.589071817196451 0.8586260731845351 -6.311789154048265 
2.158333333333333 5.721916242022047 0.5818157862618506 0.8584297159121362 -6.303732028283898 
2.1590277777777778 5.720010767167308 0.5728550781178467 0.8582357773167156 -6.292865845285155 
2.1597222222222223 5.716987114842203 0.562193882226089 0.8580448256240096 -6.279180997068292 
2.160416666666667 5.712831916133529 0.549840667572531 0.8578574276632677 -6.26267258370606 
2.161111111111111 5.7075322533412525 0.5358081808793341 0.8576741474407434 -6.2433404342205865 
2.1618055555555555 5.700998505583141 0.5201906138116883 0.8574955447137836 -6.221189119394829 
2.1625 5.693181666375461 0.5030462901012284 0.8573221478425129 -6.196227956476689 
2.1631944444444446 5.684166845192965 0.4843041605740266 0.8571544657458126 -6.168471005766992 
2.1638888888888888 5.673881120526364 0.46405593856710087 0.8569930310256211 -6.137937059093464 
2.1645833333333333 5.66219261249353 0.44245700769614466 0.8568383457127655 -6.104649620189674 
2.165277777777778 5.649265171258052 0.419371705750445 0.8566908600435335 -6.068636877008497 
2.1659722222222224 5.634879347678851 0.39505231833848065 0.85655106947495 -6.029931666017331 
2.1666666666666665 5.6191806681317775 0.36939076040073254 0.8564193853688371 -5.98857142853251 
2.167361111111111 5.6019862190452665 0.342611940121314 0.8562962551153703 -5.94459815916658 
2.1680555555555556 5.58342886071826 0.31462948575576516 0.8561820511353297 -5.898058346474025 
2.16875 5.5632975809406835 0.285705324954865 0.8560771746400779 -5.849002905895548 
2.1694444444444443 5.5417805837955 0.25570652131782656 0.8559819395317596 -5.797487105113326 
2.170138888888889 5.5186908185934564 0.22487966335026519 0.8558967040246537 -5.743570481943721 
2.1708333333333334 5.494103119688508 0.19321363521698584 0.8558217441368703 -5.687316754905494 
2.171527777777778 5.468057682119498 0.16073604449564247 0.855757339591798 -5.62879372661514 
2.172222222222222 5.440430929106711 0.12764225106652252 0.8557037609102994 -5.568073180173234 
2.1729166666666666 5.411279455998917 0.09395131271775353 0.8556612134932773 -5.505230768716671 
2.173611111111111 5.380653776634257 0.05969212169078224 0.855629896389038 -5.440345898325039 
2.1743055555555557 5.3485553200107265 0.024946284468849687 0.8556099990151411 -5.373501604479576 
2.175 5.314947731655562 -0.01016330937157968 0.8556016835869847 -5.304784422283983 
2.1756944444444444 5.27984800275127 -0.04556375208217814 0.8556050713567752 -5.234284250669091 
2.176388888888889 5.243334333898634 -0.08124012308749047 0.855620259274136 -5.162094210811143 
2.1770833333333335 5.205434020363642 -0.11712352135904132 0.8556473393151651 -5.0883104990046 
2.1777777777777776 5.166180673341146 -0.1531484391004235 0.8556863804889515 -5.013032234240723 
2.178472222222222 5.125613981158356 -0.18925268040745294 0.8557374299686517 -4.936361300750903 
2.1791666666666667 5.0837794435609025 -0.22537725777852338 0.8558005141954541 -4.858402185782379 
2.1798611111111112 5.0407280828484335 -0.26146626996463734 0.8558756399480469 -4.779261812883796 
2.1805555555555554 4.996516135415183 -0.2974667644310618 0.8559627953713685 -4.699049370984121 
2.18125 4.951204727029077 -0.3333285874736331 0.8560619509595122 -4.6178761395554435 
2.1819444444444445 4.904848878074579 -0.36899356791517535 0.85617306048867 -4.535855310159404 
2.182638888888889 4.857528917515412 -0.4044271128354475 0.8562960583446418 -4.453101804679965 
2.183333333333333 4.809322371391127 -0.4395902808377401 0.8564308673822536 -4.369732090553386 
2.1840277777777777 4.756904953259164 -0.4710409599497533 0.8565773974758661 -4.285863993309411 
2.1847222222222222 4.702580932815663 -0.5009644260703557 0.8567344111291828 -4.2016165067453075 
2.185416666666667 4.646901902824072 -0.5297923017697054 0.8569013992712062 -4.117109601054366 
2.186111111111111 4.589909296756594 -0.5574452675187784 0.8570779967051295 -4.032464029237816 
2.1868055555555554 4.531682940935336 -0.5838818088058244 0.8572638117943024 -3.947801132129511 
2.1875 4.4723095824940895 -0.6090669401272777 0.8574584390639045 -3.8632426423668123 
2.1881944444444446 4.411882730236252 -0.6329722425953896 0.8576614613772803 -3.778910487640863 
2.188888888888889 4.350502475620997 -0.655575882056873 0.8578724521248121 -3.6949265935641247 
2.189583333333333 4.28827529462351 -0.6768626081345193 0.8580909774188311 -3.611412686488991 
2.1902777777777778 4.225313831284902 -0.696823734668635 0.8583165982882092 -3.5284900966162676 
2.1909722222222223 4.161736663822167 -0.7154571020943575 0.858548872866432 -3.4462795617278097 
2.191666666666667 4.097668054219199 -0.7327670223395953 0.8587873585671302 -3.364901031879604 
2.192361111111111 4.033237682257432 -0.7487642068699158 0.8590316142412433 -3.2844734753875158 
2.1930555555555555 3.9685803649763725 -0.7634656785390956 0.8592812023102 -3.205114686437277 
2.19375 3.9038357625761386 -0.7768946679288982 0.859535690869713 -3.1269410946472407 
2.1944444444444446 3.8391480717871804 -0.7890804948787298 0.8597946557590227 -3.0500675769084507 
2.1951388888888888 3.7746868659771784 -0.8000795941540565 0.860057682590649 -2.974607271823122 
2.1958333333333333 3.7106599657286146 -0.8099885686700738 0.8603243757887004 -2.9006713970585407 
2.196527777777778 3.64714740795725 -0.8187783380298141 0.8605943719782571 -2.8283690699274358 
2.1972222222222224 3.584232457705833 -0.8264253262044886 0.8608672980909335 -2.757807131501344 
2.1979166666666665 3.5220285015247303 -0.8329385269678009 0.8611427731996685 -2.6890899745569294 
2.198611111111111 3.460800927403879 -0.8384815517553266 0.8614204193753244 -2.6223193756485523 
2.1993055555555556 3.4007150508797377 -0.8431207192866139 0.8616999132259094 -2.5575943315931235 
2.2 3.3419380003980406 -0.8469270997507137 0.8619809534656717 -2.495010900647327 
2.2006944444444443 3.2843615848018026 -0.8496995361554157 0.8622632624989219 -2.434662048646387 
2.201388888888889 3.2283793822412177 -0.8517418818736555 0.8625464956776405 -2.376637500367562 
2.2020833333333334 3.1741869746993077 -0.8531633783277257 0.8628304096382651 -2.3210235963715817 
2.202777777777778 3.1216414392097875 -0.8537382836439027 0.863114797431041 -2.2679031555658846 
2.203472222222222 3.071141596733398 -0.8537862530102398 0.8633993768589224 -2.2173553437231583 
2.2041666666666666 3.0228455558760934 -0.8533900076958579 0.8636839722765924 -2.1694555481802356 
2.204861111111111 2.9766438213059843 -0.8523685623766044 0.863968435612491 -2.1242752589293796 
2.2055555555555557 2.932902319280393 -0.851020362975296 0.8642525584666165 -2.081881956305097 
2.20625 2.891453434028884 -0.8491144285716679 0.8645362319209418 -2.0423390054572166 
2.2069444444444444 2.8526540533248146 -0.846948495535542 0.8648192700637989 -2.005705557789273 
2.207638888888889 2.8164744396704653 -0.8444379801403787 0.8651015862289775 -1.9720364595300865 
2.2083333333333335 2.782978515062582 -0.8415963474690891 0.8653830655556909 -1.9413821675934928 
2.2090277777777776 2.7524302441169137 -0.8386415712481577 0.865663597671514 -1.9137886728687559 
2.209722222222222 2.7247016775034347 -0.835404246431845 0.86594314486193 -1.8892974310715898 
2.2104166666666667 2.6999056063267743 -0.8319603050535518 0.866221612944074 -1.8679453012732226 
2.2111111111111112 2.67820569133492 -0.8284411991244774 0.8664989330457584 -1.8497644922104424 
2.2118055555555554 2.6596683530523415 -0.8248858365846916 0.8667750801121332 -1.83478251646765 
2.2125 2.644336845791525 -0.8213146931838677 0.8670500420576615 -1.8230221526076569 
2.2131944444444445 2.6321229427012094 -0.8176215273865023 0.867323813622056 -1.8145014153147072 
2.213888888888889 2.6230661858523074 -0.8138326522537176 0.8675963541311849 -1.8092335335985896 
2.214583333333333 2.6172341807736608 -0.8100072436770035 0.8678676316819361 -1.807226937096657 
2.2152777777777777 2.614630696314509 -0.8061454458201794 0.8681376340964951 -1.8084852504943296 
2.2159722222222222 2.6152547843061953 -0.8022474882330362 0.8684063492451018 -1.8130072960731594 
2.216666666666667 2.619069344496581 -0.7982822401172077 0.8686737650745129 -1.8207871043793733 
2.217361111111111 2.625993190639236 -0.7941792576455717 0.8689398591545519 -1.8318139329936645 
2.2180555555555554 2.6360751873535997 -0.7900028939856102 0.869204585573767 -1.8460722933679894 
2.21875 2.649296192800307 -0.7857542071185657 0.8694679198717623 -1.863541985681741 
2.2194444444444446 2.665632527961611 -0.7814343863057747 0.8697298379408018 -1.8841981416558362 
2.220138888888889 2.6849960987555264 -0.7769848235057663 0.8699903160695703 -1.9080112752497598 
